"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","pass_flag","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","minDate","maxDate","payment_date","license_start_date","expiration_date","doing_business_as_name","address","city","state","zip_code","ward","precinct","police_district","license_description","latitude","longitude","location","criticalFound","ageAtInspection","consumption_on_premises_incidental_activity","tobacco_retail_over_counter","limited_business_license","package_goods","outdoor_patio","public_place_of_amusement","tavern","retail_food_establishment","caterers_liquor_license","filling_station","precipIntensity","temperatureMax","windSpeed","humidity","heat_burglary","heat_sanitation","heat_garbage"
"9122","1301060","2108480","Restaurant","Risk 2 (Medium)",2012-12-28,"Canvass","Pass",1,0,0,4,0,0,0,8,1.41095890410959,0,2011-08-04,2015-08-15,2011-07-25,2011-08-04,2013-08-15,"Dairy Queen Lincoln Park","2200 N LINCOLN AVE 1","CHICAGO","IL","60614","43","w_43_p_",NA,"Retail Food Establishment",41.9218969990829,-87.6440133459469,"(41.921896999082946, -87.64401334594686)",0,1.40285388127854,0,0,0,0,0,0,0,0,0,0,0.0000466666666666667,32.7833333333333,15.2666666666667,0.73,64.4973624862094,21.8694687288462,15.8910678423253
"9123","529551","2108481","Restaurant","Risk 1 (High)",2012-02-10,"Canvass","Pass",1,0,0,3,0,0,0,1,0.523287671232877,0,2011-08-09,2013-08-15,2011-07-25,2011-08-09,2013-08-15,"Primo's Mexican Grill","2014 - 2024 E 87TH ST 1ST","CHICAGO","IL","60617","8","w_8_p_",NA,"Retail Food Establishment",41.7371752306169,-87.5750777905693,"(41.73717523061694, -87.57507779056931)",0,0.506963470319635,0,0,0,0,0,0,0,0,0,0,0,34.5866666666667,11.3733333333333,0.683333333333333,9.51874399547916,6.68307781000121,42.9202278969602
"9132","666289","21087","Restaurant","Risk 1 (High)",2011-12-22,"Canvass","Pass",1,0,0,6,0,0,0,0,1.34246575342466,0,2006-05-16,2016-05-15,2010-05-10,2010-05-16,2012-05-15,"ROSAL'S CUCINA","1154 W TAYLOR ST","CHICAGO","IL","60607","25","w_25_p_27","12","Retail Food Establishment",41.8695307151948,-87.6564298654133,"(41.86953071519485, -87.65642986541329)",0,5.60559360730594,1,0,0,0,0,0,0,0,0,0,0.000276666666666667,43.6533333333333,10.17,0.77,17.4895387342612,1.88094708008495,8.88051273955594
"9133","1300405","2108759","Restaurant","Risk 1 (High)",2012-11-08,"Canvass","Pass",1,0,0,6,0,0,0,5,1.22465753424658,0,2011-08-23,2014-12-15,2011-07-28,2011-08-23,2012-12-15,"Makki Grill","4702 N KIMBALL AVE 1ST","CHICAGO","IL","60625","33","w_33_p_",NA,"Retail Food Establishment",41.966727643781,-87.7134599424416,"(41.96672764378098, -87.7134599424416)",0,1.21381278538813,0,0,0,0,0,0,0,0,0,0,0.00144666666666667,43.1366666666667,6.19333333333333,0.753333333333333,18.4752436533604,29.0332234797467,20.6844028685919
"9134","1098967","2108759","Restaurant","Risk 1 (High)",2013-05-06,"Canvass","Fail",0,0,1,4,0,0,0,6,0.487671232876712,0,2011-08-23,2014-12-15,2012-12-05,2012-12-16,2014-12-15,"Makki Grill","4702 N KIMBALL AVE 1ST","CHICAGO","IL","60625","33","w_33_p_",NA,"Retail Food Establishment",41.966727643781,-87.7134599424416,"(41.96672764378098, -87.7134599424416)",0,1.7041095890411,0,0,0,0,0,0,0,0,0,0,0.000423333333333333,58.91,10.3766666666667,0.683333333333333,37.7280553660154,63.4894748733502,4.45577734686976
"9138","1326725","2108982","Restaurant","Risk 2 (Medium)",2013-04-04,"Canvass","Pass",1,0,0,6,0,0,1,5,1.65753424657534,0,2011-08-09,2015-08-15,2011-08-01,2011-08-09,2013-08-15,"PALETERIA OSO POLAR, INC.","5633 W DIVERSEY AVE 1ST","CHICAGO","IL","60639","30","w_30_p_34","25","Retail Food Establishment",41.931149085038,-87.7675988697582,"(41.93114908503803, -87.76759886975823)",0,1.65479452054795,0,0,0,0,0,0,0,0,0,0,0,41.4466666666667,10.1266666666667,0.436666666666667,39.4355661687507,21.1839136125394,21.7662527260744
"9141","529312","21091","Restaurant","Risk 1 (High)",2011-09-20,"Canvass","Pass w/ Conditions",0,0,1,2,0,0,0,1,0.501369863013699,0,2006-02-16,2016-05-15,2010-05-04,2010-05-16,2012-05-15,"PAPA FREDDY'S PIZZA & REST","2001 W 35TH ST  1","CHICAGO","IL","60609","11","w_11_p_17","9","Retail Food Establishment",41.8302797226754,-87.6753396076899,"(41.83027972267541, -87.67533960768992)",0,5.59440639269406,0,0,0,0,0,0,0,0,0,0,0.00756,66.2066666666667,9.83,0.73,19.1201496033751,16.1803738110038,10.7931528524391
"9145","920360","2109145","Grocery Store","Risk 2 (Medium)",2013-08-09,"Canvass","Fail",0,0,2,9,0,0,0,0,1.91780821917808,0,2011-09-27,2015-10-15,2011-08-03,2011-09-27,2013-10-15,"GOODIES SUPERMARKET","1315-1317 E 79TH ST 1ST","CHICAGO","IL","60619","8","w_8_p_56","4","Retail Food Establishment",41.7513106061304,-87.5924011111675,"(41.75131060613037, -87.59240111116749)",0,1.86849315068493,0,1,0,0,0,0,0,0,0,0,0.00028,80.0666666666667,10.2533333333333,0.693333333333333,18.3703141397062,30.9188063796241,14.5381429133536
"9146","1096254","2109220","Restaurant","Risk 1 (High)",2012-04-12,"Canvass","Pass",1,0,0,2,0,0,2,12,0.6,0,2011-09-09,2015-09-15,2011-08-04,2011-09-09,2013-09-15,"LAO HUNAN CHINESE RESTAURANT","2230 S WENTWORTH AVE 1","CHICAGO","IL","60616","25","w_25_p_14","9","Retail Food Establishment",41.8520104280198,-87.6321418670823,"(41.852010428019845, -87.63214186708234)",0,0.591780821917808,0,0,0,0,0,0,0,0,0,0,0,51.04,13.1633333333333,0.44,4.24699240704841,31.1508381747719,11.5418413284348
"9148","1321240","2109231","Grocery Store","Risk 2 (Medium)",2013-01-09,"Canvass","Pass",1,0,0,2,0,0,0,0,1.41917808219178,0,2011-08-16,2015-08-15,2011-08-04,2011-08-16,2013-08-15,"The Super Discount","5557 W BELMONT AVE 1","CHICAGO","IL","60641","30","w_30_p_",NA,"Retail Food Establishment",41.9384664764612,-87.7663567364366,"(41.938466476461194, -87.7663567364366)",0,1.40285388127854,0,1,1,0,0,0,0,0,0,0,0,38.3733333333333,12.9433333333333,0.713333333333333,17.9979670863863,64.1778234341168,33.5587647019809
"9151","1286314","2109251","Grocery Store","Risk 2 (Medium)",2013-07-16,"Canvass","Pass",1,0,0,3,0,0,1,0,1.56164383561644,0,2011-10-17,2015-11-15,2011-08-04,2011-10-17,2013-11-15,"MARIO'S BUTCHER SHOP","5817-5825 W MADISON ST 1","CHICAGO","IL","60644","29","w_29_p_26","15","Retail Food Establishment",41.880044980759,-87.7704933793396,"(41.88004498075895, -87.77049337933958)",0,1.74794520547945,0,0,0,0,0,0,0,0,0,0,0.000613333333333333,81.5333333333333,7.11,0.66,7.79904943381433,23.7058323640884,18.7162512545799
"9152","1184475","2109272","Restaurant","Risk 1 (High)",2012-07-26,"Canvass","Pass",1,0,0,3,0,0,0,0,0.654794520547945,0,2011-12-05,2015-05-15,2011-09-28,2011-12-05,2013-05-15,"CHIPOTLE MEXICAN GRILL","2809 N ASHLAND AVE 1ST","CHICAGO","IL","60657","32","w_32_p_10","19","Retail Food Establishment",41.9327030316339,-87.6682594142039,"(41.93270303163393, -87.66825941420389)",0,0.640981735159817,1,0,0,0,0,0,0,0,0,0,0.00700333333333333,93.3766666666667,11.2666666666667,0.576666666666667,29.5379749181573,22.4479201321139,18.8614482613678
"9158","1235820","2109577","Restaurant","Risk 1 (High)",2013-06-07,"Canvass","Pass",1,0,0,2,0,1,0,2,0.558904109589041,0,2011-08-17,2016-01-15,2011-12-21,2012-01-16,2014-01-15,"ARGO TEA CAFE - O'HARE T2","11601 W TOUHY AVE SPACE T2EF.U.29.A TERMNL 2","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,1.80821917808219,0,0,0,0,0,0,0,0,0,0,0.00140666666666667,64.04,8.60333333333333,0.613333333333333,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033970079341465,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000831806490299878,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504578438757124
"9164","1146435","2109678","Restaurant","Risk 1 (High)",2013-06-20,"Canvass","Pass",1,0,0,6,0,0,0,2,0.534246575342466,0,2011-09-07,2015-09-15,2011-08-24,2011-09-07,2013-09-15,"KINGSBURY STREET CAFE","1523 N KINGSBURY ST 1","CHICAGO","IL","60642","32","w_32_p_46","18","Retail Food Establishment",41.908854655633,-87.6522558824031,"(41.90885465563301, -87.65225588240314)",0,1.78630136986301,1,0,0,0,1,0,0,0,0,0,0.00105333333333333,74.75,9.75666666666667,0.593333333333333,10.9894602110704,7.86925813401677,0.0305625672058094
"9167","1106610","2109761","Restaurant","Risk 1 (High)",2013-06-07,"Canvass","Fail",0,0,1,7,0,0,0,5,1.06301369863014,0,2011-08-17,2013-09-15,2011-08-10,2011-08-17,2013-09-15,"MILO'S PITA PLACE LTD.","6310 N WESTERN AVE 1ST","CHICAGO","IL","60659","50","w_50_p_43","24","Retail Food Establishment",41.9962818298282,-87.6899828490679,"(41.996281829828234, -87.68998284906789)",0,1.80821917808219,0,0,0,0,0,0,0,0,0,0,0.00140666666666667,64.04,8.60333333333333,0.613333333333333,17.7986130395637,33.3493425709712,9.9165342846967
"9169","1227814","2109775","Restaurant","Risk 1 (High)",2013-03-18,"Canvass","Pass",1,0,0,2,0,0,0,1,1.04109589041096,0,2011-08-22,2015-09-15,2011-08-12,2011-08-22,2013-09-15,"SUBWAY","1322 E 47TH ST 1ST","CHICAGO","IL","60653","4","w_4_p_10","2","Retail Food Establishment",41.8097819354962,-87.5941380215554,"(41.809781935496204, -87.59413802155538)",0,1.57260273972603,0,0,0,0,0,0,0,0,0,0,0.00199333333333333,36.6766666666667,11.4566666666667,0.753333333333333,0.979744198382247,26.0776265825305,17.6935051703972
"9171","1336076","2109876","Restaurant","Risk 2 (Medium)",2013-06-13,"Canvass","Pass w/ Conditions",0,0,2,4,0,0,0,0,1.82191780821918,0,2011-08-22,2015-09-15,2011-08-10,2011-08-22,2013-09-15,"DUNKIN DONUT","9100 S COMMERCIAL AVE 1","CHICAGO","IL","60617","10","w_10_p_",NA,"Retail Food Establishment",41.7299824882975,-87.551401266962,"(41.7299824882975, -87.55140126696199)",0,1.81095890410959,0,0,0,0,0,0,0,0,0,0,0.0110566666666667,76.1733333333333,6.13333333333333,0.75,23.4104727157537,10.0578228320686,20.5923348603364
"9172","1096533","2109877","Restaurant","Risk 1 (High)",2012-09-19,"Canvass","Pass",1,0,0,4,0,1,1,0,1.06849315068493,0,2011-09-02,2015-09-15,2011-08-10,2011-09-02,2013-09-15,"SNACK PLANET","2002 S WENTWORTH AVE B5","CHICAGO","IL","60616","25","w_25_p_16","9","Retail Food Establishment",41.855281703774,-87.6319926422941,"(41.85528170377401, -87.63199264229414)",0,1.04931506849315,0,0,0,0,0,0,0,0,0,0,0.00250333333333333,72.2366666666667,9.76,0.586666666666667,7.44694400992305,9.63598121628691,0.0657952857088941
"9173","1114798","2109877","Restaurant","Risk 1 (High)",2013-05-01,"Canvass","Pass",1,0,0,4,0,0,0,4,0.613698630136986,0,2011-09-02,2015-09-15,2011-08-10,2011-09-02,2013-09-15,"SNACK PLANET","2002 S WENTWORTH AVE B5","CHICAGO","IL","60616","25","w_25_p_16","9","Retail Food Establishment",41.855281703774,-87.6319926422941,"(41.85528170377401, -87.63199264229414)",0,1.66301369863014,0,0,0,0,0,0,0,0,0,0,0.000963333333333333,72.5133333333333,11.73,0.656666666666667,7.35638414975371,3.17750402539446,46.3989930699141
"9174","1196319","2109914","Restaurant","Risk 1 (High)",2012-05-16,"Canvass","Pass",1,0,0,3,0,1,0,7,0.723287671232877,0,2011-08-29,2013-09-15,2011-08-11,2011-08-29,2013-09-15,"CINNAMON CAFE","1968 W LAWRENCE AVE 1","CHICAGO","IL","60640","47","w_47_p_36","20","Retail Food Establishment",41.9688699835149,-87.6788771968552,"(41.96886998351493, -87.6788771968552)",0,0.715068493150685,0,0,0,0,0,0,0,0,0,0,0.000383333333333333,73.88,9.12,0.393333333333333,33.8418646874575,12.9924188211763,44.1261883112374
"9177","1300922","2110014","Restaurant","Risk 2 (Medium)",2012-12-13,"Canvass","Pass",1,0,0,4,0,0,0,0,0.0602739726027397,0,2011-10-03,2015-10-15,2011-08-12,2011-10-03,2013-10-15,"PIZZA MANIA 2","5777 N RIDGE AVE GROUND","CHICAGO","IL","60660","48","w_48_p_42","20","Retail Food Establishment",41.9870611834672,-87.6654483264271,"(41.98706118346717, -87.66544832642707)",0,1.19737442922374,0,0,0,0,0,0,0,0,0,0,0,39.89,12.1933333333333,0.69,12.2547105651281,18.7728437309417,5.90950415558271
"9182","679698","21129","Restaurant","Risk 1 (High)",2012-03-13,"Canvass","Fail",0,0,2,4,0,0,0,2,1.02739726027397,0,2006-02-16,2015-03-15,2011-03-14,2011-03-16,2013-03-15,"AMERICAN MEDICAL ASSOCIATION","515 N STATE ST # 2ND","CHICAGO","IL","60610","42","w_42_p_22","18","Retail Food Establishment",41.8914181011885,-87.627914756079,"(41.89141810118847, -87.62791475607904)",0,6.07385844748859,0,0,0,0,0,0,0,0,0,0,0.00293333333333333,63.6433333333333,15.31,0.526666666666667,10.8522623075526,24.7073435024495,1.5880409482711
"9183","1138883","21129","Restaurant","Risk 1 (High)",2013-03-13,"Canvass","Pass",1,0,0,4,0,0,1,4,0.978082191780822,0,2006-02-16,2015-03-15,2011-03-14,2011-03-16,2013-03-15,"AMERICAN MEDICAL ASSOCIATION","515 N STATE ST # 2ND","CHICAGO","IL","60610","42","w_42_p_22","18","Retail Food Establishment",41.8914181011885,-87.627914756079,"(41.89141810118847, -87.62791475607904)",0,7.07385844748859,0,0,0,0,0,0,0,0,0,0,0.00948,46.3733333333333,12.97,0.813333333333333,39.5865617390425,56.8477001996765,0.0554589218940552
"9184","1360454","2113313","Other","Risk 1 (High)",2013-08-22,"Canvass","Pass",1,0,0,1,0,0,0,0,1.86575342465753,0,2011-10-12,2014-11-15,2012-11-12,2012-11-16,2014-11-15,"CENTERED CHEF CULINARY WELLNESS INSTITUTE","177 N ADA ST LL 001","CHICAGO","IL","60607","27","w_27_p_33","12","Retail Food Establishment",41.885217378056,-87.6606148916253,"(41.885217378055955, -87.66061489162534)",0,1.86301369863014,0,0,0,0,0,0,0,0,0,0,0.000273333333333333,85.0733333333333,7.45666666666667,0.6,10.9152001933851,10.4686409251494,4.58204363868199
"9188","1151419","2113393","Restaurant","Risk 2 (Medium)",2013-06-28,"Canvass","Pass w/ Conditions",0,0,1,3,0,0,0,2,1.18904109589041,0,2011-08-30,2015-09-15,2011-08-16,2011-08-30,2013-09-15,"PIZZA HUT","5900 S WESTERN AVE","CHICAGO","IL","60636","16","w_16_p_44","8","Retail Food Establishment",41.7864371747737,-87.6839752464812,"(41.78643717477366, -87.68397524648124)",0,1.83013698630137,0,0,0,0,0,0,0,0,0,0,0.0187466666666667,83.41,8.16,0.74,21.883271757792,29.3353943218726,11.5182599775367
"9190","1296415","2113397","Restaurant","Risk 2 (Medium)",2013-06-07,"Canvass","Pass w/ Conditions",0,1,0,1,0,0,0,1,1.0986301369863,0,2011-08-24,2015-09-15,2011-08-16,2011-08-24,2013-09-15,"PIZZA HUT","8849 S STONY ISLAND AVE","CHICAGO","IL","60617","8","w_8_p_8","4","Retail Food Establishment",41.7336995610071,-87.584987715895,"(41.73369956100708, -87.58498771589495)",1,1.78904109589041,0,0,0,0,0,0,0,0,0,0,0.00140666666666667,64.04,8.60333333333333,0.613333333333333,16.4126544535626,8.39229189307546,39.6479637455708
"9192","1227268","2113406","Restaurant","Risk 2 (Medium)",2012-05-14,"Canvass","Fail",0,0,1,3,0,0,0,3,0.70958904109589,0,2011-08-30,2015-09-15,2011-08-16,2011-08-30,2013-09-15,"PIZZA HUT","5905 S ARCHER AVE","CHICAGO","IL","60638","23","w_23_p_4","8","Retail Food Establishment",41.7954957974395,-87.7630571369105,"(41.79549579743945, -87.76305713691046)",0,0.706849315068493,0,0,0,0,0,0,0,1,0,0,0.00242,70.22,10.0833333333333,0.473333333333333,12.1377361315106,8.88684587924548,8.72235545889949
"9196","1227343","2113557","Restaurant","Risk 1 (High)",2012-05-31,"Canvass","Pass",1,0,0,1,0,0,1,1,0.613698630136986,0,2011-10-21,2015-11-15,2011-09-30,2011-10-21,2013-11-15,"BREE'S THAI RICE & NOODLE","5306 S CENTRAL AVE 1 1","CHICAGO","IL","60638","23","w_23_p_45","8","Retail Food Establishment",41.7961742454287,-87.7625775298298,"(41.79617424542868, -87.76257752982983)",0,0.610958904109589,0,0,0,0,0,0,0,0,0,0,0.001,80.42,13.1,0.463333333333333,7.02861024636765,6.95546712875056,9.64894077996344
"9199","671093","2113581","Restaurant","Risk 1 (High)",2012-03-19,"Canvass","Pass",1,0,0,2,0,0,1,3,0.553424657534247,0,2011-09-01,2013-09-15,2011-08-17,2011-09-01,2013-09-15,"SENOR MARIACHI MEXICAN RESTAURANT","5004 N SHERIDAN RD 1ST","CHICAGO","IL","60640","46","w_46_p_40","20","Retail Food Establishment",41.9734781495112,-87.6550795894519,"(41.973478149511195, -87.65507958945189)",0,0.547945205479452,0,0,0,0,0,0,0,0,0,0,0,77.4966666666667,9.30333333333333,0.6,43.3810860672802,45.3175403402789,1.37543915271827
"9200","1235638","2113581","Restaurant","Risk 1 (High)",2013-02-06,"Canvass","Pass w/ Conditions",0,1,0,3,0,0,0,2,0.887671232876712,0,2011-09-01,2013-09-15,2011-08-17,2011-09-01,2013-09-15,"SENOR MARIACHI MEXICAN RESTAURANT","5004 N SHERIDAN RD 1ST","CHICAGO","IL","60640","46","w_46_p_40","20","Retail Food Establishment",41.9734781495112,-87.6550795894519,"(41.973478149511195, -87.65507958945189)",1,1.43573059360731,0,0,0,0,0,0,0,0,0,0,0.00099,28.5666666666667,9.53666666666667,0.766666666666667,5.8019468889852,27.8214718356843,6.5618646808664
"9201","1322390","2113649","Restaurant","Risk 1 (High)",2013-02-28,"Canvass","Pass",1,0,0,3,0,0,1,3,1.4958904109589,0,2011-09-02,2015-09-15,2011-08-22,2011-09-02,2013-09-15,"VEGETARIAN EXPRESS, INC.","3109 N HALSTED ST 1ST","CHICAGO","IL","60657","44","w_44_p_21","19","Retail Food Establishment",41.9381815018294,-87.6490696793741,"(41.938181501829405, -87.6490696793741)",0,1.49326484018265,0,0,0,0,0,0,0,0,0,0,0.00424,35.72,11.5266666666667,0.8,33.1285407103777,21.3904349189016,32.416442494394
"9203","1114249","2113690","Restaurant","Risk 1 (High)",2012-05-04,"Canvass","Pass",1,0,0,1,0,0,0,0,0.641095890410959,0,2011-09-14,2015-05-15,2011-09-02,2011-09-14,2013-05-15,"WOW BAO","225 N MICHIGAN AVE LL","CHICAGO","IL","60601","42","w_42_p_44","1","Retail Food Establishment",41.8863774062082,-87.6243816704397,"(41.88637740620821, -87.62438167043969)",0,0.638356164383562,0,0,0,0,0,0,0,0,0,0,0.00683666666666667,76.6633333333333,10.8533333333333,0.73,16.2404754876686,12.8900709804616,0.00001119970663972
"9204","1110294","2113690","Restaurant","Risk 1 (High)",2013-02-19,"Canvass","Pass",1,0,0,0,0,0,0,1,0.797260273972603,0,2011-09-14,2015-05-15,2011-09-02,2011-09-14,2013-05-15,"WOW BAO","225 N MICHIGAN AVE LL","CHICAGO","IL","60601","42","w_42_p_44","1","Retail Food Establishment",41.8863774062082,-87.6243816704397,"(41.88637740620821, -87.62438167043969)",0,1.43573059360731,0,0,0,0,0,0,0,0,0,0,0.00203666666666667,38.1,13.37,0.553333333333333,26.2511646337686,27.8525763961693,3.24055545448366
"9205","1285546","2113802","Restaurant","Risk 1 (High)",2012-09-26,"Canvass","Pass",1,0,0,4,0,0,0,0,1.09041095890411,0,2011-08-29,2015-09-15,2011-08-22,2011-08-29,2013-09-15,"BENJYEHUDA","212 W VAN BUREN ST 1","CHICAGO","IL","60607","2","w_2_p_49","1","Retail Food Establishment",41.876949769763,-87.634103694588,"(41.87694976976301, -87.63410369458802)",0,1.07945205479452,0,0,0,0,0,0,0,0,0,0,0,68.6533333333333,10.3733333333333,0.54,11.5330774907908,6.32943508390054,0.248842734881677
"9206","1134594","2113856","Restaurant","Risk 2 (Medium)",2012-09-26,"Canvass","Pass",1,0,0,4,0,0,1,5,1.05205479452055,0,2011-10-05,2015-10-15,2011-08-22,2011-10-05,2013-10-15,"PINKBERRY - WELLS ST","1533 N WELLS ST 1","CHICAGO","IL","60610","43","w_43_p_",NA,"Retail Food Establishment",41.9101348836369,-87.6345314680167,"(41.91013488363695, -87.63453146801673)",0,0.978082191780822,0,0,0,0,0,0,0,0,0,0,0,68.6533333333333,10.3733333333333,0.54,53.0499459586607,23.4123485852605,14.3772543527861
"9208","1098870","2113881","Restaurant","Risk 1 (High)",2013-03-08,"Canvass","Pass w/ Conditions",0,2,0,9,0,1,1,3,0.920547945205479,0,2011-09-13,2013-09-15,2011-08-23,2011-09-13,2013-09-15,"EL GALLO BRAVO","4503 N KEDZIE AVE","CHICAGO","IL","60625","33","w_33_p_3","17","Retail Food Establishment",41.963156794166,-87.7081595966891,"(41.96315679416602, -87.7081595966891)",1,1.48504566210046,0,0,0,0,0,0,0,0,0,0,0.00350666666666667,33.9733333333333,11.36,0.766666666666667,37.2917314176819,64.0070517139782,19.3584940325724
"9210","1096562","2113930","Restaurant","Risk 1 (High)",2012-10-03,"Canvass","Pass",1,0,0,2,0,1,0,2,1.05753424657534,0,2011-09-16,2013-10-15,2011-08-26,2011-09-16,2013-10-15,"BA LE SANDWICHES 2","2141 S ARCHER AVE 1 1","CHICAGO","IL","60616","25","w_25_p_16","9","Retail Food Establishment",41.8534444666131,-87.633345645672,"(41.853444466613134, -87.63334564567201)",0,1.04931506849315,0,0,0,0,0,0,0,0,0,0,0.000233333333333333,64.1633333333333,9.61333333333333,0.65,5.5969855686072,19.0265555437798,15.39135274896
"9211","1322264","2113949","Grocery Store","Risk 1 (High)",2012-12-17,"Canvass","Pass w/ Conditions",0,1,0,3,0,1,1,7,1.24657534246575,0,2011-09-21,2015-10-15,2011-09-02,2011-09-21,2013-10-15,"STAR LIGHT FOOD MARKET II","2832-2838 S WENTWORTH AVE 1ST","CHICAGO","IL","60616","11","w_11_p_14","9","Retail Food Establishment",41.841604481753,-87.6319155034087,"(41.841604481753, -87.63191550340868)",1,1.2412100456621,0,0,0,0,0,0,0,0,0,0,0.00246,49.2133333333333,10.4433333333333,0.743333333333333,3.72396598990848,13.6791454698805,5.79255218999863
"9213","1324333","2114023","Restaurant","Risk 1 (High)",2013-02-27,"Canvass","Pass",1,0,0,1,0,0,0,5,0.942465753424658,0,2011-12-07,2013-12-15,2011-10-03,2011-12-07,2013-12-15,"URBAN UNION","1421 W TAYLOR ST 1","CHICAGO","IL","60607","2","w_2_p_38","12","Retail Food Establishment",41.8692167797338,-87.662493890745,"(41.86921677973378, -87.66249389074504)",0,1.22739726027397,1,0,0,0,0,0,0,0,0,0,0.00339,36.57,10.7566666666667,0.723333333333333,3.12534996817144,15.1204705307288,43.1189567305512
"9214","1300262","2114100","Restaurant","Risk 1 (High)",2012-11-01,"Canvass","Pass",1,0,0,1,0,1,0,0,1.13150684931507,0,2011-09-16,2013-10-15,2011-08-24,2011-09-16,2013-10-15,"LAS MOJARRAS RESTAURANT","3522 E 100TH ST 1","CHICAGO","IL","60617","10","w_10_p_",NA,"Retail Food Establishment",41.7139772428072,-87.5379171108515,"(41.713977242807225, -87.53791711085145)",0,1.12876712328767,0,0,0,0,0,0,0,0,0,0,0,46.8033333333333,20.1833333333333,0.56,1.39877226417316,7.66727391612235,4.02773652873945
